bug report ID,sentence,intention
27," anyway, this is not something to be fixed, but rather a change that needs to be discussed with people like e.g. leinir.",5
27," regardless of all of this, the problem of \""applets falling off the end of the screen\"" should be mitigated when we are able to resize applets.",5
27, You can't tell me that the screenshot attached to this bug is intended.,2
27, There is no way to see the final line or two in the lyrics applet.  ,5
27, This is a major bug.,5
27," The bug that is being shown here is the fact that you cannot yet resize your applets, and as such we also don't set default sizes sanely. ",5
27, You are reporting a bug on a non-completed feature ;),5
27, infact it was a wish! ;-),5
27," Of course :) Just thought i should point out that the feature is not yet completed - the polish that's gone into it Ù…ately could seem like an indication of feature completion, and as such it would seem the prudent course to inform you Ùhat that is not the case :)",5
27, I don't think that this should be dependent on being able to resize freely at all...,2
27," Most of the time, the sizegrip for resizing ends up in the bottom right corner, and as such, would be inaccessable reguardless of whether it was free sizing or not.",5
27," The bug isn't that the applet can't be made smaller, but that part of the applet is completely inaccesible.",5
27, I fully agree with Dan aswell. ,2
27, I don't understand the confusion as it doesnt matter at all if an applet is resizable or not.,2
27, To quote Dan:,6
27," \""The applet should end where the toolbar begins.",5
27," Applets should not be larger than the viewable area, if there's an applet above it, then the lower applet should get a smaller sizehint, and resize if necessary when it's the active applet (and therefore the only one on the screen)\""",5
27, That's the expected behaviour and what is used in the playlist aswell. ,5
27," Track items dont overlap the lower toolbar, do they?",3
27, *** Bug 174221 has been marked as a duplicate of this bug. ***,4
27," will be fixed in 2.1.1, done locally.",1
27, I found it probably fixed in trunk :-) ,5
27, can Leo confirm that? ,3
27, we could close this....,5
27," yep, sorry forgot to close when i pushed.",6
28," Version:           0.9.0 (using KDE 3.3.0, Gentoo)",4
28," Compiler:          gcc version 3.3.3 20040412 (Gentoo Linux 3.3.3-r6, ssp-3.3.2-2, pie-8.7.6)",4
28, OS:                Linux (i686) release 2.6.8-gentoo-r3,4
28," Since Kopete is a multimessenger and has the idea of metacontacts etc I don't think it's neccessary to display on which network the contact is online (because it doesn't matter), this makes even more sense if you have people who have several different accounts and irc nicks and keeping track of all of them can quite clutter the contact list, so I would simply like an option to turn of the displaying of the tiny icq/irc/etc icons right (or wherever you choose them to be) of the display name, hope this will be done any time soon, thanks for kopete it's such a great app!",0
28, I'd like an option to do exactly the OPPOSITE ! :-) ,2
28," In fact, the contact list is organised as [KopeteStatusIcon][ContactName][ProtocolIcon]. ",0
28," Well, I'd like a way to tell Kopete to display only [ProtocolIcon][ContactName].",5
28," In fact, the best way would be to allow a CSS customisation of the contact list, just as we can have in message windows :-)",5
28, I am already considering adding that feature for the next version of Kopete; there are no technical or technological problems preventing it. ,2
28," However, there may not be time to implement it before KDE3.4.",5
28," On September 29, 2004 04:07 pm, Richard Smith wrote:",5
28, &gt; ------- I am already considering adding that feature for the next version of Kopete; there are no technical or technological problems preventing it.,5
28," &gt; However, there may not be time to implement it before KDE3.4.",5
28," Richard, are you hinting that you are going to render the list view inside a  KHTML widget?",3
28," That would be hella cool, but also hella complicated.",2
28," On Wednesday 29 September 2004 9:13 pm, Jason Keirstead wrote:",5
28," &gt; Richard, are you hinting that you are going to render the list view inside a KHTML widget?",3
28," It's an option I'm considering, for sure. ",2
28," But the current contact list code is quite flexible - flexible enough to allow me to throw together a drag-and-drop style editor for it, at least. ",5
28, This needs more discussion before anything gets coded.,5
28, Richard,6
28, Something to think about for 4.1,6
28, I think many people would be interested in showing this. ,2
28, Maybe an option could be added (if enought demand) to disable it.,5
28," Fixed in trunk (SVN commit 946606) will be in KDE 4.3, in trunk user can define contact list layout so you can hide the icons or change order.",1
29, Version:            (using KDE Devel),4
29, Installed from:    Compiled sources,4
29, identation itself works fine.,4
29, But:,6
29, let's see this example:,5
29," 	hello1",6
29," 	    hello2",6
29," 	hello3",6
29," If you go with the cursor to hello2 and press ctrl-i, hello2 is moved even further to the right.",0
29, The right (and expected) behaviour is that hello should be moved to the left so it is right under hello1.,0
29, (compare it with the behaviour of tab in xemacs),0
29," In my eyes, this really needs to be fixed.",0
29, Thanks!!!,6
29, Martin,6
29," oh dear, the formatting is lost.",0
29," Imagine, that hello2 is moved a bit to the right, like a \\t in front of it.",5
29, Martin,6
29," Hmm, why would hello2 move left?  ",3
29, Are you saying it should align itself to the 'closest' tab boundary?,3
29, So if you had a tabspace of 8 characters and you had,5
29, ........hello,4
29, ...........hello2,4
29, Ctrl-I on hello2 should move it left because it's only 3 away from the left boundary but 5 away from the right one?,5
29," For Kate, ctrl-I semantics have always been to unconditionally insert a 'positive' indent. ",5
29, Positive meaning to the right.  ,5
29, This is a bug wrt other editors ...,5
29," hi,",6
29," hello2 should be moved to the left, because it is not aligned with the line  above.",5
29, Martin,6
29, Martin KÃ¶bele  2003-10-25 09:30:53  -------,4
29, let me try it again:,5
29, let's say we have the code,5
29, something ,4
29, {,4
29, ........hello1();,4
29, ...........hello2();,4
29, ........hello3();,4
29, },4
29," if you go now with the cursor in the line of hello2, hello2 should be moved to the left, because",5
29," 1.) identation is about +8 spaces in a block, beginning from the opening parentheses (amount of spaces depends on your configuration of course).",5
29, 2.) hello1 specifies where the block shall be aligned.,5
29, Martin,6
29," Right, so you are looking for an 'Align' action. ",5
29,  This is more of a 'wishlist' since Kate doesn't really have this (see below).  ,5
29, It has unconditional indent left and right.,5
29, If you want hello2 to move left go to Tools and hit 'Unindent' which will move it left to the tab stop. ,5
29," If you 'Indent' it will move to position 16, the next tab stop to the right.",5
29, You can alternatively try 'Clean Indentation' and see if that aligns the misaligned blocks of code for you. ,5
29, It will even out the misaligned blocks of code most of the time if it can. ,5
29, *** Bug 71479 has been marked as a duplicate of this bug. ***,4
29, *** Bug 75951 has been marked as a duplicate of this bug. ***,4
29, This is available in cvs. ,5
29, Currently it works only if you use the 'cstyle' auto-indenter.  ,5
29, The default shortcut is CTRL + TAB (controlled tab) and will align the current line OR the block of text you select according to normal c/c++ conventions.,5
29, See also bug 40656 for further information and a warning.,5
29," How does this work with things inside parenthesis, like parameter lists and conditionals?",3
29, I'd like to have it as in emacs:,2
29, if ( foo == 1 &&,4
29,      bar == 2 ) {,4
29,    doit();,4
29, },4
29," In this case the second condition should be aligned with the first one, not according to normal stuff.",5
29, And parameter list handling like:,5
29, int foo(,4
29,"          int bar,",4
29,"          char *baz,",4
29,          struct sizzle *gee,4
29,         ),4
29, {,4
29,     ...,4
29, },4
29, In this case the closing parenthesis should be aligned with the opening one.,5
29," Yes, your first example works as expected.",2
29, Your second example kinda works right now.  ,2
29, Parameter lists are aligned just like you expect but it needs a reference character in the 'int foo (' line to judge what col to align to after that.  ,5
29," Also, closing parenthesis are not aligned with the opening one.  ",5
29," If this is really a problem for you, open up another wishlist item with appropriate examples.",5
29," great, thanks a lot!!",6
29, there is one little bug though:,5
29," .	.	foo();",4
29," .	.	bar();",4
29," if your cursor is in the line between foo() and bar(), in the line where no tabs are made yet and you press now the shortcut for the new align, the cursor just won't move under foo().",5
29, but the rest of it works very nicely!,2
29, Thanks guys!,6
29," Maybe re-open this bug since I think the feature is incomplete, but I can open a new bugreport about this.",5
29, Thanks,6
29, Martin,6
29," With regards to the foo-bar problem, this was intentional. ",5
29, I didn't want to indent empty lines as that would leave quite a bit of useless leading spaces when selecting large regions and hitting Align -- it's also MUCH slower if I do not skip these lines when formatting an entire document. ,5
29, I guess I could make it so that's only the case when you're aligning a _block_ of text though --,5
29, I'll see what I can do.  ,2
29, I cannot get this feature work. ,0
29, Is this working on kde4 beta2?,3
30," It would be usefull to add a \""Swap\"" button to quickly change the aspect ratio between portrait and landscape. ",5
30, This is needed when extracting a portrait from a landscape photo.,5
30," Since there is no sign that this is going to happen for 2.4, I am bumping the target to Future.",5
30, *** Bug 355694 has been marked as a duplicate of this bug. ***,4
30, I'm going to reset this to 2.4 because I expect to implement this very soon.,5
30, An easier and much faster user interface: swap between portrait and landscape based on mouse movement.,5
30, You already have to move the mouse to make your selection. ,5
30, You'll likely do something that is approximately the right ratio. ,5
30," If that's closer to portrait, then portrait should get used, otherwise landscape should get used.",5
30, Another way to explain this:,5
30," When the user makes the selection, select landscape mode if the horizontal mouse movement is greater than the vertical mouse movement, otherwise select portrait mode.",5
30, That's one less confusing button occupying screen space.,5
30, That's one less button to press. ,5
30," You can work faster, with less hand/finger/wrist pain.",5
30," Albert, you completely misunderstood this. ",2
30, The point is being able to flip the aspect ratio after you have created your rectangle selection.,2
30, Really? I found Alberts comment spot on. ,2
30," It basically would eliminate the need for this kind of button, since both x and 1/x would work equivalently in the GUI.",5
30, I don't see much point in being able to flip the aspect *after* the creation of the rectangle. ,2
30, The placement of the resulting rectangle would need readjusting anyways (what is the fixed point of the rectangle while flipping?) and it sounds much more natural to me to be able to switch the orientation on-the-fly while creating the rectangle.,2
30, I'm the reporter of the wish. ,2
30," Sven is right, I meant that it would be usefull to have the swap option after the creation of the rectangle selection. ",2
30," I do it \""by hand\"" often in that case :",5
30,  I've a landscape photo that contains an interesting flower for example. ,5
30," I want to print a photo that have the same proportions as the original, but in a portrait format, more adapted to my flower.",5
30,"  1. I first \""take a shhot of the aspect ratio\"" by selecting all the original landscape photo.",5
30,  2. I freeze the aspect ratio (with the appropriate checkbox),5
30,  3. I shrink the rectangle to permit him to be rotated by 90Â°,5
30,"  4. I \""rotate\"" him by taking my calculator, and calculating 1/[aspect ratio], and putting it by hand",5
30,  5. I've now a perfect portrait zone wich I can adapt freely to my flower; and I'm happy :),5
30,"  I don't know if adding a toolButton just to do it is a problem, but I really think I'm not the only one to do that sort of cropping on a photo.",2
30, Thanks for interest !,6
30, Bruno,6
30, I agree that Albert's idea makes sense.  ,2
30, Have gimp assume a landscape or portrait orientation automatically depending on whether the rectangular area swept out by the user is wider or higher.  ,5
30," This might only be problematic when the aspect ratio was nearly, but not exactly square, but even here the user could control the proper aspect by exaggerating the motion in the larger of the two directions.",5
30," If a swap button is maintained as in 2.3.12, then register the initial point used to sweep out the rectangular area and use that as the anchor rather than the upper-left corner as is now used.  ",5
30, It is very likely that the first point selected by the user will be a desired point and this will not be the upper-left corner unless this happens to be where they started.,5
30," As I stated elsewhere, it would also be great if the aspect ratio was automatically set to the initial aspect of the image being loaded.  ",5
30," You might provide a \""lock\"" button to force the current aspect ratio to be retained upon subsequent loading of images for those times when someone wants to crop a series of pictures to the same proportions.  ",5
30," Maybe the current Fix button could be a toggle that switched between \""Lock\"" (lock the aspect ratio - current behavior) \""Set\"" (automatically set the aspect ratio for each new image and then locks it) \""Auto\""(the Set behavior combined with the behavior suggested by Albert) or \""None\"".",5
30," Having said this, I do appreciate having a toggle button at all.  Thanks.",5
30, Making this depend on the user's mouse action is not discoverable. ,5
30, There wouldn't be any way for the user to find out how to swap the aspect ratio. ,5
30, No way.,6
30, It might make sense to determine the initial aspect ratio this way. ,5
30, But there still needs to be a button to swap it. ,5
30, Comment #7 is exactly the usage scenario for this.,5
30, This is now implemented in trunk and seems to work reasonably well. ,1
30, Closing as FIXED.,1
31," community has voted for. \r\nExamples include double-click-drag to select multiple words, triple-click, extensible hyperlink support and spell checking. \r\nWe should also improve the current search/replace dialog. \r\n[Platform Text, Platform UI,SWT]",5
31, &gt;We should also improve the current search/replace dialog.,5
31, Those will be minimal improvements like being able to resize the dialog. ,5
31, We won't completely redesign the dialog e.g. to provide Firefox-like search unless it is contributed by a patch.,5
31, Here is few things to look at:,5
31, -- Ctrl-Backspace don't work in all text editor widgets (try fields in search dialog or text fields in plugin.xml editor),5
31, -- support for seaching multiline text and alow to replace into multiline text,5
31, -- improve usability of search dialog. ,5
31," Namely, replace direction radio buttons with additional buttons like \""Find previous\"", \""Replace previous\"". ",5
31, This would make getting back to accidentally skipped search match much easier.,5
31, &gt;-- Ctrl-Backspace don't work in all text editor widgets (try fields in search dialog or text fields in plugin.xml editor),0
31," Please file separate bug reports, e.g. we do not control the PDE editor - thanks.",5
31, &gt;-- Ctrl-Backspace don't work in all text editor widgets (try fields in search,0
31," The problem here is that JDT UI started to map the text editor's editing commands onto the text, combo and other widgets using TextFieldNavigationHandler.",0
31, It would be possible push parts of TextFieldNavigationHandler down to Platform Text to provide this for dialogs around the editor but I think this is a more general issue since users then also expect the navigation commands to work in,0
31," wizards, Ctrl+H search pages etc. ",5
31, But this can't be adopted by JFace because they don't depend on the text editor plug-ins.,0
31," To solve this, JFace will have to adopt/define editing commands that can be used along with widgets and would have to provide the navigation handler(s).",5
31, Can you file a bug report against Platform UI and describe the problematic.,3
31, Please add myself to the cc-list. Thanks.,2
31, (In reply to comment #0),4
31, &gt; extensible hyperlink support,4
31," I would prefer if extensive hyperlink support is much lower (ideally at the StyledText widget but if not, at the JFace level). ",5
31, UI Forms would like to port from FormText to StyledText. ,5
31, StyledText has added many key features in 3.2 time frame with hyperlink support being the last one we need in order to port.,5
31," Dejan, you're not allone ;-) ",5
31, Feel free to add your comments to bug 156219. ,5
31, The one in text land is bug 88293.,5
31, I'd like to throw in bug 145959 (forgive me if this doesn't apply to text editors):,2
31," On Windows, multi-line text boxes as used e.g. in the Run-&gt;Arguments dialog should support Return key in two ways:",5
31, [Return]: add CR/LF to current text box,1
31, [Ctrl-Return]: send Return key to parent dialog (similiar to executing the default action).,1
31,  &gt;I'd like to throw in bug 145959 (forgive me if this doesn't apply to text editors):,2
31, Nothing to forgive just to ignore ;-) ,2
31, This plan item covers Platform Text. ,5
31, You have to place your feature with Platform SWT.,5
31, Completed as of I20070327-0800.,1
31," Some were hoping to drag source code is 3.2, perhaps they'll get it 3.3. ",5
31," And of course, it should be optional for those who would have a man run ahead of a horseless carriage with a red flag.",5
32, User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7b)Gecko/20040316,4
32, Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.6)Gecko/20040206 Firefox/0.8,4
32," There needs to be a way to open sidebar resources, such as the history and bookmarks, in their own window. ",5
32, It's more convenient to have a single history window that doesn't take up screen real estate than having to open the history in whichever window I'm currently browsing. ,5
32, I like the CTRL-B and CTRL-H features of Mozilla and would like that carried over. ,2
32, I know bug 178199 discusses CTRL-B (WONTFIX but perhaps CTRL-SHIFT-B) in particular but I'm talking about depending on the side bar at all. ,5
32, I really hate sidebars and would want to be able to disable them in place of these windows before I would migrate to Firefox.,5
32," Since the roadmap is now to focus on the standalone apps with \""a conservative,sustaining engineering fashion\"" type of support for Mozilla/SeaMonkey, I think a \""SeaMonkey Parity\"" of some form should be established.",5
32, Thanks.,6
32, Reproducible: Always,5
32, Steps to Reproduce:,5
32," A bookmark manager window already exists, and bug 178199 covers giving it a better keyboard shortcut than Alt,B,M.",0
32, I don't see a bug for adding a history window.,2
32, how about something like about:history?,3
32, similar to about:config - just a full page tree with a search/filter field at the top.  ,5
32, you wouldn't really need a menu or toolbar buttons like with the bookmarks manager.  ,5
32," but like the bm and unlike the sidebar, it would have all the sortable columns: name, url, last visited, first visited, number of visits, etc.",5
32," it would be the \""power-user\"" supplement to the simple history sidebar.  ",5
32," sure, the sidebar needs a few things fixed like searching urls, but other than that, i think it's fine for most uses - exactly what sidebars are for - a quick way to access something without leaving/obscuring the current page.  ",5
32, and an about:history page would nicely fill in the gap left on the advanced end.  ,5
32," a whole new history window is probably overkill, and a page could just as easily be opened in its own window or in a tab.  ",5
32," while i'm brainstorming, you could probably even add a search shortcut ability so you could type something like",5
32," about:history?extensions to open the history page and filter pages with \""extensions.\""",5
32, compare:,5
32, chrome://browser/content/history/history-panel.xul,4
32, chrome://browser/content/bookmarks/bookmarksPanel.xul,4
32, chrome://browser/content/bookmarks/bookmarksManager.xul,4
32, about:config,4
32," reporter,",6
32," not sure if you're asking for a whole new history window, or just the ability to open the sidebar history in its own window.  ",5
32," if the latter is the case, then just open the above chrome url in a new window.",5
32, the component and other fields probably need to be updated.,5
32, I'm really looking for two things:,2
32, 1. A separate window so I can keep going back to the same window and open multiple windows from this window.,5
32, chrome://browser/content/history/history-panel.xul would meet this need.,4
32, 2. Being able to see and sort the history. ,5
32," Seamonkey offers tabs for Title, Location, Last Visited, First Visited, Hostname, Referrer, and Visit Count. ",5
32, Not all of this is needed but at least the first four are helpful.,5
32," Plus, I'd like to be able to open this easily, such as with /-\\H.",2
32, Please add the Mozilla history window in Firefox! ,5
32, I think this is just one of the things that's missing in inferior browsers like Microsoft Internet Explorer.,2
32, The Mozilla history window is just perfect!,2
32, (In reply to comment #3),4
32, &gt; I'm really looking for two things:,4
32, &gt; ,4
32, &gt; 1. A separate window so I can keep going back to the same window and open multiple windows from this window.,4
32, &gt; chrome://browser/content/history/history-panel.xul would meet this need.,4
32, &gt; ,4
32," &gt; 2. Being able to see and sort the history. Seamonkey offers tabs for Title, Location, Last Visited, First Visited, Hostname, Referrer, and Visit Count. ",4
32, &gt; Not all of this is needed but at least the first four are helpful.,4
32, Firefox sure doesn't seem like a total product with a decent history.  ,0
32," EHM, Enhanced History Manager, is an extension that does it nicely.",1
32, http://forums.mozillazine.org/viewtopic.php?p=1749502#1749502,4
32, I agree that the firefox history is limited at best. ,2
32, I'm amazed that there is no way of knowing what the url or date of a history entry is. ,2
32, Mozilla history was excellent since you could re-trace your browsing using the timestamp and find collections of pages you'd visited.,5
32,  History (in life and browsing) is more useful when there is a context.,5
32, Shouldn't there be an option to see when and what order a page was visited?,3
33, Version:           svn (using Devel),4
33, Compiler:          gcc 4.3.2 gentoo,4
33, OS:                Linux,4
33, Installed from:    Compiled sources,4
33," If you navigate, using the file browser, to a song in the collection and select \""move to collection\"", and ensure that the new file name is the same as the old file name, the song is renamed to itself (not renamed), then deleted.",5
33,"  The fix for this it to make sure that songs moved into the collection are not removed during the \""move to collection\"" operation. ",1
33, A patch is below.,5
33, Created an attachment (id=28078) [details],4
33, bug fix,5
33, Patch by Jason A. Donenfeld &lt;Jason@zx2c4.com&gt;,6
33, This patch fixes the bug by checking if the song is in a collection before removing it after the move operation. ,1
33, A potential problem is that it may fail to remove it from a collection when moving a track from one collection to another.  ,0
33," Just for the record, this patch is incorrect and shouldn't be applied.",5
33, Created an attachment (id=28083) [details],4
33, semi correct patch,6
33, Patch by Jason A. Donenfeld &lt;Jason@zx2c4.com&gt;,6
33," This patch fixes the problems of the above patch and gets to the heart of the issue: \""KIO::file_copy\""ing with the src and dest the same will erase the file.",1
33, This patch checks to see if the KURLs are identical before attempting to copy.,1
33," This is the same logic as used elsewhere in the modified file, so it was chosen to keep convention.",5
33," However, it still suffers from a problem: if the KURLs point at the same location but have different string paths, for example /home/user/music/artist/song.mp3 and /home/user/music/artist//song.mp3, the test will fail. Therefore, this patch needs only a fix for this comparison problem, and then it should be ready to be applied.",0
33," Jason, you can use KUrl::cleanPath() to fix this.",5
33,  See here:,6
33, http://api.kde.org/4.x-api/kdelibs-apidocs/kdecore/html/classKUrl.html#05eaea3296e3778f04014bd943ac894a,4
33, Created an attachment (id=28087) [details],4
33, fixed final flaw,6
33, Mark - thanks for the suggestion. ,6
33, This patch solves the above patch's problems.,5
33, Patch by Jason A. Donenfeld &lt;Jason@zx2c4.com&gt;,4
33," \""KIO::file_copy\""ing with the src and dest the same will erase the file, so this patch checks to see if the KUrls are identical, after cleaning the urls, before attempting to copy. ",4
33," Since Max is the author who wrote the Collection code (including copying/moving), I'm going to wait for his approval to this patch before committing, lest we make an oversight.",5
33, Sebr - sounds good. ,6
33," I can commit it myself, hopefully, because I should have svn commit access soon enough. ",2
33," (sysadmins are usually pretty fast, no?)",3
33," I can't test this at the moment, but I've got a couple of comments after reading the bug report and the patch:",2
33," I didn't look up the api documentation, but using KIO::file_copy with the same source and destination url sounds like a bug in kdelibs. ",2
33, And I don't think that that is actually happening.,2
33," Because you are moving from the filebrowser, SqlCollectionLocation doesn't notice that it's dealing with a file already in the collection, and therefore doesn't use the special code that stops it from removing files from the source collection.",2
33, I am a bit surprised that the patch even works (does it?). ,2
33," CollectionLocation should be removing the source files (because you are *moving* files) after the copy operation, which is probably when your files actually are deleted.",5
33," Max,",6
33, This was my initial thought too... ,2
33, that really the problem was that it was removing the source after moving.,0
33," But then I fully mapped the flow, and I saw that that section never even gets called if sourceLocation = 0 (if it's coming",2
33, from a file and not another collection). ,2
33," The logic for that part works fine, with m_tracksRemovedByDestination being correctly populated and processed. ",2
33, The thing is that removal code is never called when sourceLocation = 0. ,0
33," Generally copying or moving a file into itself will delete the file; I've seen this behavior in other languages and commands, and kio doesn't appear to be an exception.",2
33, The patch does in fact work.,5
33," Something still may be suspicious, though.",0
33," Jason, are you sure that FileCollectionLocation::removeTrack does not get called?",3
33," I just checked the code which starts the move operation in the filebrowser, and it creates a FileColelctionLocation.",5
33,  ,6
33," Therefore sourceLocation will always be 0, the file will be copied (and deleting a file whehn copying or moving it onto itself *is* a bug), and *CollectionLocation* will call removeTrack on the source location as part of its workflow.",0
33," Aaaaa hah! With job never being assigned, slotJobFinished is never called, and if slotJobFinished is never called,  slotCopyOperationFinished is never called, and if slotCopyOperationFinished is never called, slotFinishCopy is never",0
33," called, and if slotFinishCopy is never called, removeSourceTracks is never called, and if removeSourceTracks is never called, remove is never called, and if remove is never called, QFile::remove is never called.",0
33, This shouldn't happen though. ,2
33," While this works, you're right: there is something screwy going on. ",2
33, Why doesn't slotCopyOperationFinished get called independently of slotJobFinished? Or is it supposed to work this way?,3
33," no, slotCopyOperationFinished should be called if we don't actually have to copy any tracks.",0
33,  That's a bug.,0
33, Ok. I see how it all works now. ,2
33, New patch coming soon.,5
33, Created an attachment (id=28094) [details],4
33, adds movedByDestination to CollectionLocation,1
33," ignoredDestinations was removed, as this was no longer pertinent, since it was only used in the flow from a job event.",1
33," movedByDestination was added to collectionLocation, since this is something all collectionlocations will potentially need to account for. ",1
33, slotCopyOperationFinished is now called if no job is created. ,1
33," Since m_removeSources is now protected and part of CollectionLocation, collections that cannot move but only copy will just set m_removeSources to false in their constructor. ",1
33," If you like this, I'm able to commit myself now. ",5
33, But I'm guessing you'll have suggestions.,2
33, I should probably make the map private and just add another protected accessor function. ,5
33," If we go this route, I should also make the protected accessor functions virtual and add proper comment documentation. ",5
33, SVN commit 876841 by jdonenfeld:,5
33, This prevents deleting a song when moving it or organizing it into its original path name by making sure the source and ,1
33, destination are different before [re]moving. ,1
33," This functionality is also potentially extended to all CollectionLocations, as now the base class has public functions to keep track of such things. ",1
33, This also cleans up the logic and flow quite a bit.,1
33, BUG: 173341,4
33,  M  +29 -2     CollectionLocation.cpp  ,4
33,  M  +18 -3     CollectionLocation.h  ,4
33,  M  +27 -44    sqlcollection/SqlCollectionLocation.cpp  ,4
33,  M  +1 -6      sqlcollection/SqlCollectionLocation.h  ,4
33,  M  +5 -5      support/FileCollectionLocation.cpp  ,4
33,  M  +0 -5      support/FileCollectionLocation.h  ,4
33, WebSVN link: http://websvn.kde.org/?view=rev&revision=876841,4
34, Version:            (using Devel),4
34, Installed from:    Compiled sources,4
34, OS:                Linux,4
34, from some time ago ctrl+c stops work,0
34, i have 2.1 konsole (kde 4.0.80+r762060 from trunk),0
34, reproduce:,6
34, sleep 10 and press ctrl+c,0
34, so now i use ctrl+z; kill %1; fg,0
34, Same problem here.,5
34," Another thing which is IMHO releated: the konsole \""window cursor\"" does not get anymore the focus (the cursor gets not filled white).",0
34, This issues has appeared some days ago..,0
34," Some info: when I use completion, C-c works (i.e. type \""pTABTAB\"", while bash is tallying the possible completions, C-c stops the process and returns the prompt).",0
34," This bug is possibly not in konsole, because yesterday I can't use C-[S-]v to paste in any app (including konsole), or C-l to clear screen (in konsole, gajim and pidgin).",5
34," Grepping ~/.xssession-errors only yields one \""error\"" in the search krunner runner.",0
34," I get this with new konsole too, it works with some progs like strace, but not with others like ruby (which works fine in a vt).",0
34, This issue makes working with Konole really hard.. ,0
34, you always need to kill jobs from another Konsole... ,0
34, There are a lot of people asking about this issue on IRC.,0
34, I cannot reproduce here.,2
34," &gt; I get this with new konsole too, it works with some progs like strace, but not with others like ruby (which works fine in a vt). ",0
34, That is bizarre.  ,2
34, I cannot think why the behavior might depend on what is running on the terminal.  ,2
34, &gt;  There are a lot of people asking about this issue on IRC. ,5
34, Are they running Konsole from the KDE 4.0 branch or trunk?,3
34, &gt; Are they running Konsole from the KDE 4.0 branch or trunk? ,3
34, You could winding kdebase/apps/konsole back a few revisions to see if the problem disappears.  ,5
34, If you get as far as the KDE 4.0.0 tagging then it is likely somewhere else.,5
34, Running trunk. Noticing this for some days.,0
34," Working around that by doing \""Ctrl-Z and kill %1\""...",5
34, *** Bug 156320 has been marked as a duplicate of this bug. ***,4
34, &gt; Running trunk. Noticing this for some days.,5
34," As I cannot reproduce, I need to know which revision introduced the bug.  ",2
34, You can use svn up -r &lt;revision&gt; to change kdebase/apps/konsole/src to an earlier revision.,5
34, I can confirm this problem. ,2
34, The first revision where it happens is 760614:,5
34, http://websvn.kde.org/?view=rev&revision=760614,4
34, i'm running trunk. ,0
34, i can ctrl+c svn for example or a compile job. ,0
34, but i can't ctrl+c dselect (or btdownloadcurses or ...),0
34," after i switch to konsole window, cursor doesn't filled and ctrl+c doesn't works, but if i type something then this passes to konsole _and_ cursor became fillled after that i'm able to use ctrl+c",0
34," ie, switch to konsole",0
34, press &lt;space&gt; (to get cursor filled),0
34, press ctrl+c (will work now),0
34," this doesn't always work, cursor became filled, but ctrl+c doesn't work",0
34, ctrl+c works in bash or read prompt (even with non-filled cursor),0
34," Robert, I can confirm what Paolo said: it happens first in 760614 revision (porting to KProcess).",3
34, I also noticed this warning in Session.cpp's Session::sendSignal() function:,5
34," #warning \""TODO: Send the right signal here, QProcess::kill() always sends SIGKILL\""",5
34," I blindly tried to replace _shellProcess-&gt;kill() with _shellProcess-&gt;terminate(), but that did not help, so I gave up :)",5
34, Maybe this even not that piece of code that causes the problem (although seems quite related).,5
34, Maybe you'll have some further ideas.,5
34," And I wasn't able to reproduce this bug on my machine at work, although both home and work machines run Debian/testing (but have different hardware).",0
34, I'm puzzled what can cause this :),0
34," But while it's reproducable here, at home, I can test your ideas if any.",0
34, &gt; I also noticed this warning in Session.cpp's Session::sendSignal() function: ,5
34, That is only called at the end of the terminal session to kill the main shell process.  ,5
34, Otherwise Konsole doesn't touch any processes directly - it just sends the key presses you enter to the terminal.,2
34, &gt; although both home and work machines run Debian/testing,5
34," In other words, they have the same versions of all common software?",3
34, &gt; (but have different hardware),5
34, Do they use the same type of CPU?  ,5
34, I don't suppose it could be a 32bit / 64bit difference?,3
34," Ah, no, seems unrelated :)",2
34, How about this:,5
34, void Pty::lockPty(bool lock),4
34, {,4
34," #warning \""TODO: Support for locking the Pty\""",4
34,   //if (lock),4
34,     //suspend();,4
34,   //else,4
34,     //resume();,4
34, },4
34, Not sure if this is it too...,2
34," &gt; In other words, they have the same versions of all common software?",3
34," Well, currently not, because I forgot that I updated home machine to debian/sid, but I recall that I was seeing this bug before I upgraded.",5
34, Mmmm... not 100% sure though. 90% ;),2
34, &gt; Do they use the same type of CPU?  ,3
34, &gt; I don't suppose it could be a 32bit / 64bit difference? ,3
34, Yep. ,6
34, Both use intel core duo,5
34, &gt; Not sure if this is it too... ,2
34," No, that is called when Ctrl+S or Ctrl+Q is pressed.",2
34, Can you try changing the interrupt key sequence to something else and see if it makes any difference.,5
34," For example, change the interrupt key to Ctrl+Y",5
34, stty intr /-\\Y,4
34," Then try strace, sleep, make etc. but use Ctrl+Y instead of Ctrl+C to kill them.",5
34, Chatting with ossi bringed up another very interesting usecase:,5
34, Fact: ctrl-c doesn't work in konsole,0
34, Next step: launch xterm and launch  strace -ttt -o konsole.trace konsole --nofork,5
34," Now in that started konsole app, 'make' breaks just ok!",5
34, Wonders :),6
34, strace fixes things :),1
34, After changing /-\\C to be /-\\Y situation is the same for /-\\Y as it was for /-\\C:,5
34," e.g. /-\\Y breaks 'strace', but not 'make'",5
34, &gt; strace fixes things :) ,4
